 	Area	X	Y
2123	31	984.242	1406.339
2124	12	1321.083	1405.500
2125	19	1763.184	1405.816
2126	18	1640.667	1406.667
2127	24	1890.792	1407.958
2128	41	645.573	1409.500
2129	18	873.889	1408.667
2130	4	1807	1407
2131	34	2006.765	1409.735
2132	14	462.286	1409.714
2133	33	1454.106	1410.742
2134	39	1819.192	1410.782
2135	20	1291.450	1411.150
2136	39	391.808	1412.910
2137	48	431.583	1415.333
2138	30	789	1414.700
2139	11	979.045	1414.136
2140	34	1600.088	1415.794
2141	33	511.955	1416.258
2142	13	729.885	1416.115
2143	4	9.500	1416
2144	27	1899.870	1418.426
2145	15	1035.033	1419.633
2146	28	77.429	1421.821
2147	45	335.656	1422.033
2148	22	1489	1421.727
2149	24	1140.583	1424.875
2150	22	1559.136	1423.682
2151	33	695.833	1425.894
2152	29	1106.776	1424.845
2153	42	363.905	1428.595
2154	29	1252.362	1428.431
2155	31	824.661	1429.113
2156	24	1676.833	1428.875
2157	26	259.885	1429.962
2158	10	917.400	1429.500
2159	42	1397.262	1431.167
2160	11	290.409	1429.864
2161	35	680.071	1432.386
2162	24	132.417	1434.833
2163	36	890.694	1435.944
2164	15	1139.767	1434.833
2165	7	1243.214	1433.500
2166	9	1960.389	1434.167
2167	40	572.175	1437.875
2168	8	693	1436.125
2169	6	739.500	1436.667
2170	40	933.750	1438.625
2171	13	755.808	1438.577
2172	17	1977.029	1438.147
2173	42	79.619	1440.929
2174	32	1016.875	1440.938
2175	22	1072.182	1439.727
2176	29	1290.397	1440.224
2177	25	1486.700	1440.300
2178	9	1554.500	1438.833
2179	28	1665.714	1439.786
2180	31	484.339	1441.597
2181	5	1791.500	1439.100
2182	21	1426.595	1442.262
2183	40	1840.375	1443.275
2184	23	29.587	1442.804
2185	34	1511.735	1444.235
2186	10	1891	1443
2187	24	1930.833	1444
2188	8	1975.375	1444.375
2189	31	549.919	1446.984
2190	20	1320.400	1446.800
2191	34	1043.029	1448.382
2192	34	1361.088	1449.676
2193	20	22.750	1449.700
2194	15	42.033	1450.633
2195	6	1332.167	1449.333
2196	4	1568.500	1449
2197	28	788.857	1452.321
2198	37	466.473	1453.473
2199	7	1828.643	1451.214
2200	12	157.250	1453.083
2201	24	2019.083	1453.542
2202	42	749.143	1456.310
2203	32	1278.156	1458.125
2204	27	399.352	1458.204
2205	20	1380.400	1457.400
2206	29	220.879	1459.707
2207	20	309.400	1459.250
2208	29	1767.155	1459.776
2209	14	274.571	1459.143
2210	12	1230	1459
2211	22	1106.955	1460.909
2212	34	249.853	1463.029
2213	14	945.714	1463.857
2214	15	961.767	1463.833
2215	23	1614.587	1463.935
2216	20	1636.150	1463.800
2217	30	114.600	1464.933
2218	37	711.473	1465.365
2219	32	1093.312	1465.938
2220	28	1185.500	1465
2221	39	645.295	1466.756
2222	27	1582.278	1465.537
2223	31	2000.339	1467.855
2224	27	154.907	1468.315
2225	7	663.214	1466.643
2226	19	890.868	1469.658
2227	16	1723	1472.562
2228	31	1962.016	1476.016
2229	23	1686.891	1475.935
2230	28	175.357	1476.929
2231	27	1009.574	1477.093
2232	36	825.472	1479.417
2233	5	860.700	1476.900
2234	33	1537.470	1480.955
2235	14	686.929	1480
2236	23	273.109	1481.413
2237	32	416.062	1482.406
2238	18	508.278	1482.889
2239	23	1791.543	1482.543
2240	25	84.180	1484.380
2241	18	1457.111	1485.056
2242	12	1323.083	1485.417
2243	33	1481.803	1486.530
2244	31	1140.887	1487.242
2245	8	841.375	1486.875
2246	44	1732.818	1488.727
2247	33	276.924	1490.258
2248	25	585.540	1490.380
2249	41	556.402	1491.817
2250	26	1378.692	1491.654
2251	31	1643.274	1490.952
2252	19	1439.711	1493.184
2253	43	1603.942	1493.919
2254	40	760.775	1495
2255	12	1277.167	1493.417
2256	35	1877.157	1494.557
2257	29	972.397	1495.431
2258	15	44.500	1498.167
2259	22	1182.136	1499.091
2260	27	1517.574	1499.204
2261	9	941.833	1498.611
2262	33	1358.864	1501.106
2263	22	1724.773	1499.636
2264	38	345.711	1502.184
2265	33	1956.015	1502.621
2266	44	1059.364	1504.205
2267	8	1079.500	1502.625
2268	10	1679.700	1503
2269	33	1224.379	1505.924
2270	29	1658.500	1505.190
2271	13	1199.115	1505.577
2272	25	1785.580	1505.460
2273	11	322.500	1506.500
2274	4	572	1505
2275	29	178.362	1507.983
2276	38	2019.947	1508.395
2277	5	1734.300	1507.100
2278	4	865.750	1508.500
2279	4	1023	1509
2280	39	1898.295	1511.782
2281	29	245.431	1512.603
2282	32	195.406	1513.875
2283	45	322.767	1513.856
2284	31	60.145	1514.306
2285	39	618.474	1515.013
2286	23	817.543	1513.457
2287	30	1557.400	1517.200
2288	13	1207.962	1517.423
2289	26	1512.538	1518
2290	31	1431.726	1519.726
2291	4	14.750	1518.250
2292	23	107.935	1519.457
2293	27	1166.093	1519.944
2294	39	1837.577	1520.346
2295	32	494.031	1521.344
2296	34	986.559	1522.088
2297	27	1817.944	1522.352
2298	17	597.088	1522.676
2299	14	380.571	1525.143
2300	22	589.227	1525.273
2301	32	1134.719	1525.156
2302	23	1273.717	1524.891
2303	28	673.679	1525.893
2304	29	747.328	1527.224
2305	24	1637.375	1527.542
2306	27	1781.500	1528.870
2307	38	1974.447	1528.421
2308	26	94	1530.231
2309	30	1319.633	1530.467
2310	24	2043.167	1529.917
2311	16	478.250	1530.312
2312	30	647.467	1531.600
2313	33	778.500	1531.561
2314	5	1027.700	1529.100
2315	28	1050.500	1531.714
2316	22	538.545	1532.545
2317	30	812.400	1533.300
2318	18	852.500	1532.944
2319	33	891.409	1533.652
2320	28	1177.536	1533.179
2321	4	1228.500	1531
2322	18	1562.611	1533.333
2323	16	1716.375	1533.500
2324	14	441	1534.214
2325	5	509.700	1535.300
2326	4	1148	1535.500
